index,Tournament,Date,Series,Court,Surface,Round,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Score,Sets_Played,Tie_Breaks
60557,Wimbledon,2023-07-10,Grand Slam,Outdoor,Grass,4th Round,5,Dimitrov G.,Rune H.,Rune H.,24,6,6-3 6-7 6-7 3-6  ,4,2
60558,Wimbledon,2023-07-10,Grand Slam,Outdoor,Grass,4th Round,5,Alcaraz C.,Berrettini M.,Alcaraz C.,1,38,3-6 6-3 6-3 6-3  ,4,0
60559,Wimbledon,2023-07-11,Grand Slam,Outdoor,Grass,Quarterfinals,5,Safiullin R.,Sinner J.,Sinner J.,92,8,4-6 6-3 2-6 2-6  ,4,0
60560,Wimbledon,2023-07-11,Grand Slam,Outdoor,Grass,Quarterfinals,5,Djokovic N.,Rublev A.,Djokovic N.,2,7,4-6 6-1 6-4 6-3  ,4,0
60561,Wimbledon,2023-07-12,Grand Slam,Outdoor,Grass,Quarterfinals,5,Eubanks C.,Medvedev D.,Medvedev D.,43,3,4-6 6-1 6-4 6-7 1-6 ,5,1
60562,Wimbledon,2023-07-12,Grand Slam,Outdoor,Grass,Quarterfinals,5,Alcaraz C.,Rune H.,Alcaraz C.,1,6,7-6 6-4 6-4   ,3,1
60563,Wimbledon,2023-07-14,Grand Slam,Outdoor,Grass,Semifinals,5,Sinner J.,Djokovic N.,Djokovic N.,8,2,3-6 4-6 6-7   ,3,1
60564,Wimbledon,2023-07-14,Grand Slam,Outdoor,Grass,Semifinals,5,Alcaraz C.,Medvedev D.,Alcaraz C.,1,3,6-3 6-3 6-3   ,3,0
60565,Wimbledon,2023-07-16,Grand Slam,Outdoor,Grass,The Final,5,Djokovic N.,Alcaraz C.,Alcaraz C.,2,1,6-1 6-7 1-6 6-3 4-6 ,5,1
60828,Canadian Open,2023-08-07,Masters 1000,Outdoor,Hard,1st Round,3,Cerundolo F.,Galarneau A.,Cerundolo F.,22,192,6-2 4-6 6-4   ,3,0
60829,Canadian Open,2023-08-07,Masters 1000,Outdoor,Hard,1st Round,3,Nishioka Y.,Musetti L.,Musetti L.,45,19,4-6 1-6    ,2,0
60830,Canadian Open,2023-08-07,Masters 1000,Outdoor,Hard,1st Round,3,Lehecka J.,Nakashima B.,Lehecka J.,36,74,7-5 3-6 7-6   ,3,1
60831,Canadian Open,2023-08-07,Masters 1000,Outdoor,Hard,1st Round,3,Wolf J.J.,Davidovich Fokina A.,Davidovich Fokina A.,43,37,0-6 2-6    ,2,0
60832,Canadian Open,2023-08-07,Masters 1000,Outdoor,Hard,1st Round,3,Berrettini M.,Barrere G.,Berrettini M.,38,58,6-4 6-3    ,2,0
60833,Canadian Open,2023-08-07,Masters 1000,Outdoor,Hard,1st Round,3,Bublik A.,Hurkacz H.,Hurkacz H.,28,17,3-6 6-7    ,2,1
60834,Canadian Open,2023-08-07,Masters 1000,Outdoor,Hard,1st Round,3,Kokkinakis T.,Zhang Zh.,Kokkinakis T.,86,63,7-5 6-4    ,2,0
60835,Canadian Open,2023-08-07,Masters 1000,Outdoor,Hard,1st Round,3,Eubanks C.,Monfils G.,Monfils G.,29,276,6-7 7-6 1-6   ,3,2
60836,Canadian Open,2023-08-07,Masters 1000,Outdoor,Hard,1st Round,3,Daniel T.,Mannarino A.,Daniel T.,115,30,7-6 6-4    ,2,1
60837,Canadian Open,2023-08-08,Masters 1000,Outdoor,Hard,1st Round,3,Tiafoe F.,Raonic M.,Raonic M.,10,545,7-6 6-7 3-6   ,3,2
60838,Canadian Open,2023-08-08,Masters 1000,Outdoor,Hard,1st Round,3,Kecmanovic M.,Garin C.,Kecmanovic M.,44,101,7-6 4-6 6-4   ,3,1
60839,Canadian Open,2023-08-08,Masters 1000,Outdoor,Hard,1st Round,3,Schwartzman D.,Paul T.,Paul T.,98,14,3-6 6-3 4-6   ,3,0
60840,Canadian Open,2023-08-08,Masters 1000,Outdoor,Hard,1st Round,3,Arnaldi M.,Pospisil V.,Arnaldi M.,66,165,6-4 6-4    ,2,0
60841,Canadian Open,2023-08-08,Masters 1000,Outdoor,Hard,1st Round,3,Ruusuvuori E.,Giron M.,Giron M.,54,70,6-7 6-7    ,2,2
60842,Canadian Open,2023-08-08,Masters 1000,Outdoor,Hard,1st Round,3,Korda S.,Etcheverry T.,Korda S.,32,31,6-3 6-2    ,2,0
60843,Canadian Open,2023-08-08,Masters 1000,Outdoor,Hard,1st Round,3,Sonego L.,Murray A.,Murray A.,39,40,6-7 0-6    ,2,1
60844,Canadian Open,2023-08-08,Masters 1000,Outdoor,Hard,1st Round,3,Humbert U.,Jarry N.,Humbert U.,34,27,4-6 6-3 6-4   ,3,0
60845,Canadian Open,2023-08-08,Masters 1000,Outdoor,Hard,1st Round,3,Karatsev A.,Mcdonald M.,Mcdonald M.,71,59,3-6 4-6    ,2,0
60846,Canadian Open,2023-08-08,Masters 1000,Outdoor,Hard,1st Round,3,Zverev A.,Griekspoor T.,Zverev A.,16,26,6-4 7-6    ,2,1
60847,Canadian Open,2023-08-08,Masters 1000,Outdoor,Hard,1st Round,3,Coric B.,Vukic A.,Vukic A.,15,62,2-6 3-6    ,2,0
60848,Canadian Open,2023-08-08,Masters 1000,Outdoor,Hard,1st Round,3,De Minaur A.,Norrie C.,De Minaur A.,18,13,7-5 6-4    ,2,0
60849,Canadian Open,2023-08-08,Masters 1000,Outdoor,Hard,1st Round,3,Evans D.,Diallo G.,Diallo G.,21,141,6-7 5-7    ,2,1
60850,Canadian Open,2023-08-09,Masters 1000,Outdoor,Hard,1st Round,3,Purcell M.,Auger-Aliassime F.,Purcell M.,78,12,6-4 6-4    ,2,0
60851,Canadian Open,2023-08-09,Masters 1000,Outdoor,Hard,1st Round,3,Zapata Miralles B.,Shelton B.,Shelton B.,64,41,6-7 4-6    ,2,1
60852,Canadian Open,2023-08-09,Masters 1000,Outdoor,Hard,2nd Round,3,Ruud C.,Lehecka J.,Ruud C.,5,36,7-6 6-4    ,2,1
60853,Canadian Open,2023-08-09,Masters 1000,Outdoor,Hard,2nd Round,3,Rublev A.,Mcdonald M.,Mcdonald M.,7,59,4-6 3-6    ,2,0
60854,Canadian Open,2023-08-09,Masters 1000,Outdoor,Hard,2nd Round,3,Fritz T.,Humbert U.,Fritz T.,9,34,7-6 3-6 6-3   ,3,1
60855,Canadian Open,2023-08-09,Masters 1000,Outdoor,Hard,2nd Round,3,Daniel T.,Raonic M.,Raonic M.,115,545,4-6 3-6    ,2,0
60856,Canadian Open,2023-08-09,Masters 1000,Outdoor,Hard,2nd Round,3,Hurkacz H.,Kecmanovic M.,Hurkacz H.,17,44,5-7 6-3 6-0   ,3,0
60857,Canadian Open,2023-08-09,Masters 1000,Outdoor,Hard,2nd Round,3,Kokkinakis T.,Musetti L.,Musetti L.,86,19,6-4 5-7 4-6   ,3,0
60858,Canadian Open,2023-08-09,Masters 1000,Outdoor,Hard,2nd Round,3,Medvedev D.,Arnaldi M.,Medvedev D.,3,66,6-2 7-5    ,2,0
60859,Canadian Open,2023-08-09,Masters 1000,Outdoor,Hard,2nd Round,3,Tsitsipas S.,Monfils G.,Monfils G.,4,276,4-6 3-6    ,2,0
60860,Canadian Open,2023-08-09,Masters 1000,Outdoor,Hard,2nd Round,3,De Minaur A.,Diallo G.,De Minaur A.,18,141,6-4 7-5    ,2,0
60861,Canadian Open,2023-08-09,Masters 1000,Outdoor,Hard,2nd Round,3,Zverev A.,Davidovich Fokina A.,Davidovich Fokina A.,16,37,1-6 2-6    ,2,0
60862,Canadian Open,2023-08-09,Masters 1000,Outdoor,Hard,2nd Round,3,Murray A.,Purcell M.,Murray A.,40,78,7-6 3-6 7-5   ,3,1
60863,Canadian Open,2023-08-09,Masters 1000,Outdoor,Hard,2nd Round,3,Berrettini M.,Sinner J.,Sinner J.,38,8,4-6 3-6    ,2,0
60864,Canadian Open,2023-08-10,Masters 1000,Outdoor,Hard,2nd Round,3,Alcaraz C.,Shelton B.,Alcaraz C.,1,41,6-3 7-6    ,2,1
60865,Canadian Open,2023-08-10,Masters 1000,Outdoor,Hard,2nd Round,3,Cerundolo F.,Paul T.,Paul T.,22,14,6-7 7-6 3-6   ,3,2
60866,Canadian Open,2023-08-10,Masters 1000,Outdoor,Hard,2nd Round,3,Vukic A.,Korda S.,Vukic A.,62,32,6-3 4-6 7-6   ,3,1
60867,Canadian Open,2023-08-10,Masters 1000,Outdoor,Hard,2nd Round,3,Rune H.,Giron M.,Giron M.,6,70,2-6 6-4 3-6   ,3,0
60868,Canadian Open,2023-08-10,Masters 1000,Outdoor,Hard,3rd Round,3,Davidovich Fokina A.,Ruud C.,Davidovich Fokina A.,37,5,7-6 4-6 7-6   ,3,2
60869,Canadian Open,2023-08-10,Masters 1000,Outdoor,Hard,3rd Round,3,Raonic M.,Mcdonald M.,Mcdonald M.,545,59,3-6 3-6    ,2,0
60870,Canadian Open,2023-08-10,Masters 1000,Outdoor,Hard,3rd Round,3,Medvedev D.,Musetti L.,Medvedev D.,3,19,6-4 6-4    ,2,0
60871,Canadian Open,2023-08-10,Masters 1000,Outdoor,Hard,3rd Round,3,Fritz T.,De Minaur A.,De Minaur A.,9,18,6-7 6-4 1-6   ,3,1
60872,Canadian Open,2023-08-11,Masters 1000,Outdoor,Hard,3rd Round,3,Monfils G.,Vukic A.,Monfils G.,276,62,6-4 6-4    ,2,0
60873,Canadian Open,2023-08-11,Masters 1000,Outdoor,Hard,3rd Round,3,Hurkacz H.,Alcaraz C.,Alcaraz C.,17,1,6-3 6-7 6-7   ,3,2
60874,Canadian Open,2023-08-11,Masters 1000,Outdoor,Hard,3rd Round,3,Paul T.,Giron M.,Paul T.,14,70,6-3 6-2    ,2,0
60875,Canadian Open,2023-08-11,Masters 1000,Outdoor,Hard,Quarterfinals,3,Mcdonald M.,Davidovich Fokina A.,Davidovich Fokina A.,59,37,4-6 2-6    ,2,0
60876,Canadian Open,2023-08-11,Masters 1000,Outdoor,Hard,Quarterfinals,3,De Minaur A.,Medvedev D.,De Minaur A.,18,3,7-6 7-5    ,2,1
60877,Canadian Open,2023-08-12,Masters 1000,Outdoor,Hard,Quarterfinals,3,Alcaraz C.,Paul T.,Paul T.,1,14,3-6 6-4 3-6   ,3,0
60878,Canadian Open,2023-08-12,Masters 1000,Outdoor,Hard,Quarterfinals,3,Sinner J.,Monfils G.,Sinner J.,8,276,6-4 4-6 6-3   ,3,0
60879,Canadian Open,2023-08-12,Masters 1000,Outdoor,Hard,Semifinals,3,Davidovich Fokina A.,De Minaur A.,De Minaur A.,37,18,1-6 3-6    ,2,0
60880,Canadian Open,2023-08-13,Masters 1000,Outdoor,Hard,Semifinals,3,Sinner J.,Paul T.,Sinner J.,8,14,6-4 6-4    ,2,0
60881,Canadian Open,2023-08-13,Masters 1000,Outdoor,Hard,The Final,3,De Minaur A.,Sinner J.,Sinner J.,18,8,4-6 1-6    ,2,0
60882,Western & Southern Financial Group Masters,2023-08-13,Masters 1000,Outdoor,Hard,1st Round,3,Shelton B.,Eubanks C.,Shelton B.,40,29,5-7 6-4 6-4   ,3,0
60883,Western & Southern Financial Group Masters,2023-08-13,Masters 1000,Outdoor,Hard,1st Round,3,Gasquet R.,Mannarino A.,Mannarino A.,53,32,4-6 3-6    ,2,0
60884,Western & Southern Financial Group Masters,2023-08-13,Masters 1000,Outdoor,Hard,1st Round,3,Nishioka Y.,Barrere G.,Nishioka Y.,45,57,6-4 7-5    ,2,0
60885,Western & Southern Financial Group Masters,2023-08-14,Masters 1000,Outdoor,Hard,1st Round,3,Griekspoor T.,Tiafoe F.,Tiafoe F.,25,10,4-6 7-6 4-6   ,3,1
60886,Western & Southern Financial Group Masters,2023-08-14,Masters 1000,Outdoor,Hard,1st Round,3,Auger-Aliassime F.,Berrettini M.,Auger-Aliassime F.,14,38,4-6 6-2 6-3   ,3,0
60887,Western & Southern Financial Group Masters,2023-08-14,Masters 1000,Outdoor,Hard,1st Round,3,Safiullin R.,Jarry N.,Jarry N.,63,26,6-4 3-6 3-6   ,3,0
60888,Western & Southern Financial Group Masters,2023-08-14,Masters 1000,Outdoor,Hard,1st Round,3,Ruusuvuori E.,Moutet C.,Ruusuvuori E.,60,77,6-4 6-2    ,2,0
60889,Western & Southern Financial Group Masters,2023-08-14,Masters 1000,Outdoor,Hard,1st Round,3,Cerundolo F.,Lajovic D.,Lajovic D.,21,66,3-6 4-6    ,2,0
60890,Western & Southern Financial Group Masters,2023-08-14,Masters 1000,Outdoor,Hard,1st Round,3,Thompson J.,Isner J.,Thompson J.,55,106,7-6 7-6    ,2,2
60891,Western & Southern Financial Group Masters,2023-08-15,Masters 1000,Outdoor,Hard,1st Round,3,Fils A.,Humbert U.,Humbert U.,46,33,4-6 6-3 2-6   ,3,0
60892,Western & Southern Financial Group Masters,2023-08-15,Masters 1000,Outdoor,Hard,1st Round,3,Paul T.,Kecmanovic M.,Paul T.,13,41,7-5 7-6    ,2,1
60893,Western & Southern Financial Group Masters,2023-08-15,Masters 1000,Outdoor,Hard,1st Round,3,Lehecka J.,Fritz T.,Fritz T.,35,9,6-7 2-6    ,2,1
60894,Western & Southern Financial Group Masters,2023-08-15,Masters 1000,Outdoor,Hard,1st Round,3,Popyrin A.,Altmaier D.,Popyrin A.,58,52,6-7 6-4 6-4   ,3,1
60895,Western & Southern Financial Group Masters,2023-08-15,Masters 1000,Outdoor,Hard,1st Round,3,Korda S.,Coric B.,Coric B.,30,16,6-7 4-6    ,2,1
60896,Western & Southern Financial Group Masters,2023-08-15,Masters 1000,Outdoor,Hard,1st Round,3,Wawrinka S.,Nakashima B.,Wawrinka S.,51,73,6-3 6-7 6-3   ,3,1
60897,Western & Southern Financial Group Masters,2023-08-15,Masters 1000,Outdoor,Hard,1st Round,3,Dimitrov G.,Zverev A.,Zverev A.,19,17,2-6 2-6    ,2,0
60898,Western & Southern Financial Group Masters,2023-08-15,Masters 1000,Outdoor,Hard,1st Round,3,Davidovich Fokina A.,Etcheverry T.,Davidovich Fokina A.,23,31,6-3 6-3    ,2,0
60899,Western & Southern Financial Group Masters,2023-08-15,Masters 1000,Outdoor,Hard,1st Round,3,Evans D.,Musetti L.,Musetti L.,28,18,4-6 3-6    ,2,0
60900,Western & Southern Financial Group Masters,2023-08-15,Masters 1000,Outdoor,Hard,1st Round,3,Monfils G.,Norrie C.,Monfils G.,211,15,3-6 6-4 6-3   ,3,0
60901,Western & Southern Financial Group Masters,2023-08-15,Masters 1000,Outdoor,Hard,1st Round,3,Shevchenko A.,Sonego L.,Sonego L.,88,39,3-6 6-3 3-6   ,3,0
60902,Western & Southern Financial Group Masters,2023-08-15,Masters 1000,Outdoor,Hard,1st Round,3,Hurkacz H.,Kokkinakis T.,Hurkacz H.,20,78,7-6 3-6 7-6   ,3,2
60903,Western & Southern Financial Group Masters,2023-08-15,Masters 1000,Outdoor,Hard,1st Round,3,Harris L.,Purcell M.,Purcell M.,182,70,4-6 4-6    ,2,0
60904,Western & Southern Financial Group Masters,2023-08-16,Masters 1000,Outdoor,Hard,1st Round,3,De Minaur A.,Wolf J.J.,De Minaur A.,12,44,6-0 3-6 6-1   ,3,0
60905,Western & Southern Financial Group Masters,2023-08-16,Masters 1000,Outdoor,Hard,1st Round,3,Hanfmann Y.,Mcdonald M.,Mcdonald M.,50,43,5-7 1-6    ,2,0
60906,Western & Southern Financial Group Masters,2023-08-15,Masters 1000,Outdoor,Hard,2nd Round,3,Ruusuvuori E.,Rublev A.,Ruusuvuori E.,60,8,7-6 5-7 7-6   ,3,2
60907,Western & Southern Financial Group Masters,2023-08-16,Masters 1000,Outdoor,Hard,2nd Round,3,Auger-Aliassime F.,Mannarino A.,Mannarino A.,14,32,4-6 4-6    ,2,0
60908,Western & Southern Financial Group Masters,2023-08-16,Masters 1000,Outdoor,Hard,2nd Round,3,Alcaraz C.,Thompson J.,Alcaraz C.,1,55,7-5 4-6 6-3   ,3,0
60909,Western & Southern Financial Group Masters,2023-08-16,Masters 1000,Outdoor,Hard,2nd Round,3,Humbert U.,Paul T.,Paul T.,33,13,1-6 6-7    ,2,1
60910,Western & Southern Financial Group Masters,2023-08-16,Masters 1000,Outdoor,Hard,2nd Round,3,Zverev A.,Nishioka Y.,Zverev A.,17,45,7-5 6-4    ,2,0
60911,Western & Southern Financial Group Masters,2023-08-16,Masters 1000,Outdoor,Hard,2nd Round,3,Musetti L.,Medvedev D.,Medvedev D.,18,3,3-6 2-6    ,2,0
60912,Western & Southern Financial Group Masters,2023-08-16,Masters 1000,Outdoor,Hard,2nd Round,3,Lajovic D.,Sinner J.,Lajovic D.,66,6,6-4 7-6    ,2,1
60913,Western & Southern Financial Group Masters,2023-08-16,Masters 1000,Outdoor,Hard,2nd Round,3,Sonego L.,Fritz T.,Fritz T.,39,9,4-6 6-7    ,2,1
60914,Western & Southern Financial Group Masters,2023-08-16,Masters 1000,Outdoor,Hard,2nd Round,3,Purcell M.,Ruud C.,Purcell M.,70,7,6-4 3-6 6-4   ,3,0
60915,Western & Southern Financial Group Masters,2023-08-16,Masters 1000,Outdoor,Hard,2nd Round,3,Coric B.,Hurkacz H.,Hurkacz H.,16,20,7-5 3-6 3-6   ,3,0
60916,Western & Southern Financial Group Masters,2023-08-16,Masters 1000,Outdoor,Hard,2nd Round,3,Tsitsipas S.,Shelton B.,Tsitsipas S.,4,40,7-6 7-6    ,2,2
60917,Western & Southern Financial Group Masters,2023-08-16,Masters 1000,Outdoor,Hard,2nd Round,3,De Minaur A.,Monfils G.,Monfils G.,12,211,5-7 4-6    ,2,0
60918,Western & Southern Financial Group Masters,2023-08-17,Masters 1000,Outdoor,Hard,2nd Round,3,Wawrinka S.,Tiafoe F.,Wawrinka S.,51,10,6-3 6-4    ,2,0
60919,Western & Southern Financial Group Masters,2023-08-17,Masters 1000,Outdoor,Hard,3rd Round,3,Ruusuvuori E.,Popyrin A.,Popyrin A.,60,58,2-6 6-1 3-6   ,3,0
60920,Western & Southern Financial Group Masters,2023-08-17,Masters 1000,Outdoor,Hard,3rd Round,3,Zverev A.,Medvedev D.,Zverev A.,17,3,6-4 5-7 6-4   ,3,0
60921,Western & Southern Financial Group Masters,2023-08-17,Masters 1000,Outdoor,Hard,3rd Round,3,Tsitsipas S.,Hurkacz H.,Hurkacz H.,4,20,3-6 4-6    ,2,0
60922,Western & Southern Financial Group Masters,2023-08-17,Masters 1000,Outdoor,Hard,3rd Round,3,Alcaraz C.,Paul T.,Alcaraz C.,1,13,7-6 6-7 6-3   ,3,2
60923,Western & Southern Financial Group Masters,2023-08-17,Masters 1000,Outdoor,Hard,3rd Round,3,Wawrinka S.,Purcell M.,Purcell M.,51,70,4-6 2-6    ,2,0
60924,Western & Southern Financial Group Masters,2023-08-18,Masters 1000,Outdoor,Hard,3rd Round,3,Djokovic N.,Monfils G.,Djokovic N.,2,211,6-3 6-2    ,2,0
60925,Western & Southern Financial Group Masters,2023-08-18,Masters 1000,Outdoor,Hard,Quarterfinals,3,Popyrin A.,Hurkacz H.,Hurkacz H.,58,20,1-6 6-7    ,2,1
60926,Western & Southern Financial Group Masters,2023-08-18,Masters 1000,Outdoor,Hard,Quarterfinals,3,Alcaraz C.,Purcell M.,Alcaraz C.,1,70,4-6 6-3 6-4   ,3,0
60927,Western & Southern Financial Group Masters,2023-08-19,Masters 1000,Outdoor,Hard,Quarterfinals,3,Mannarino A.,Zverev A.,Zverev A.,32,17,2-6 3-6    ,2,0
60928,Western & Southern Financial Group Masters,2023-08-19,Masters 1000,Outdoor,Hard,Quarterfinals,3,Djokovic N.,Fritz T.,Djokovic N.,2,9,6-0 6-4    ,2,0
60929,Western & Southern Financial Group Masters,2023-08-19,Masters 1000,Outdoor,Hard,Semifinals,3,Hurkacz H.,Alcaraz C.,Alcaraz C.,20,1,6-2 6-7 3-6   ,3,1
60930,Western & Southern Financial Group Masters,2023-08-20,Masters 1000,Outdoor,Hard,Semifinals,3,Djokovic N.,Zverev A.,Djokovic N.,2,17,7-6 7-5    ,2,1
60931,Western & Southern Financial Group Masters,2023-08-20,Masters 1000,Outdoor,Hard,The Final,3,Alcaraz C.,Djokovic N.,Djokovic N.,1,2,7-5 6-7 6-7   ,3,2
60975,US Open,2023-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Cachin P.,Shelton B.,Shelton B.,66,47,6-1 3-6 2-6 4-6  ,4,0
60976,US Open,2023-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Ofner S.,Borges N.,Ofner S.,58,79,7-6 3-6 7-6 6-4  ,4,2
60977,US Open,2023-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Wolf J.J.,Zhang Zh.,Zhang Zh.,45,67,5-7 5-7 7-6 6-4 3-6 ,5,1
60978,US Open,2023-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Cerundolo J.M.,Ivashka I.,Cerundolo J.M.,93,103,2-6 6-7 6-3 6-3 6-3 ,5,1
60979,US Open,2023-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Gasquet R.,Marozsan F.,Marozsan F.,55,92,3-6 1-6 7-6 7-6 2-6 ,5,2
60980,US Open,2023-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Mannarino A.,Watanuki Y.,Mannarino A.,35,85,7-5 6-7 6-3 7-5  ,4,1
60981,US Open,2023-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Bublik A.,Thiem D.,Thiem D.,27,81,3-6 2-6 4-6   ,3,0
60982,US Open,2023-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Davidovich Fokina A.,Giron M.,Davidovich Fokina A.,21,62,6-4 6-4 6-2   ,3,0
60983,US Open,2023-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Rune H.,Carballes Baena R.,Carballes Baena R.,4,63,3-6 6-4 3-6 2-6  ,4,0
60984,US Open,2023-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Ruud C.,Nava E.,Ruud C.,5,154,7-6 3-6 6-4 7-6  ,4,2
60985,US Open,2023-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Tien L.,Tiafoe F.,Tiafoe F.,700,10,2-6 5-7 1-6   ,3,0
60986,US Open,2023-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Mensik J.,Barrere G.,Mensik J.,206,59,6-4 4-6 7-6 6-2  ,4,1
60987,US Open,2023-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Nakashima B.,Djere L.,Djere L.,68,38,5-7 4-6 4-6   ,3,0
60988,US Open,2023-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Hijikata R.,Kotov P.,Hijikata R.,110,98,7-5 5-7 6-3 7-5  ,4,0
60989,US Open,2023-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Korda S.,Fucsovics M.,Fucsovics M.,31,57,6-7 6-4 6-7 6-4 4-6 ,5,2
60990,US Open,2023-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Cerundolo F.,Svajda Z.,Cerundolo F.,20,234,5-7 6-4 6-4 6-3  ,4,0
60991,US Open,2023-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Kecmanovic M.,Varillas J.P.,Varillas J.P.,46,74,6-1 5-7 5-7 4-6  ,4,0
60992,US Open,2023-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Vesely J.,Couacaud E.,Vesely J.,437,180,5-7 6-3 6-2 3-6 6-4 ,5,0
60993,US Open,2023-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Musetti L.,Droguet T.,Droguet T.,18,171,3-6 6-0 7-6 3-6 2-6 ,5,1
60994,US Open,2023-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Fritz T.,Johnson S.,Fritz T.,9,205,6-2 6-1 6-2   ,3,0
60995,US Open,2023-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Quinn E.,Zapata Miralles B.,Zapata Miralles B.,475,76,4-6 4-6 3-6   ,3,0
60996,US Open,2023-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Karatsev A.,Lehecka J.,Karatsev A.,77,29,6-3 6-3 6-3   ,3,0
60997,US Open,2023-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Travaglia S.,Paul T.,Paul T.,233,14,2-6 3-6 6-4 1-6  ,4,0
60998,US Open,2023-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Eubanks C.,Kwon S.W.,Eubanks C.,30,104,6-3 6-4 0-6 6-4  ,4,0
60999,US Open,2023-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Auger-Aliassime F.,Mcdonald M.,Mcdonald M.,15,40,6-7 6-4 1-6 4-6  ,4,1
61000,US Open,2023-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Safiullin R.,Cecchinato M.,Safiullin R.,60,109,6-4 6-2 6-0   ,3,0
61001,US Open,2023-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Halys Q.,Bonzi B.,Bonzi B.,70,108,7-5 4-6 4-6 4-6  ,4,0
61002,US Open,2023-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Stricker D.,Popyrin A.,Stricker D.,128,41,6-3 6-4 3-6 6-3  ,4,0
61003,US Open,2023-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Shimabukuro S.,Gaston H.,Gaston H.,158,99,2-6 1-6 6-7   ,3,1
61004,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Tsitsipas S.,Raonic M.,Tsitsipas S.,7,337,6-2 6-3 6-4   ,3,0
61005,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Dellien H.,Gojo B.,Gojo B.,147,105,3-6 3-6 1-6   ,3,0
61006,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Muller A.,Djokovic N.,2,84,6-0 6-2 6-3   ,3,0
61007,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Humbert U.,Berrettini M.,Berrettini M.,33,36,4-6 2-6 2-6   ,3,0
61008,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Meligeni Alves F.,Duckworth J.,Meligeni Alves F.,168,111,6-4 7-6 6-3   ,3,1
61009,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Purcell M.,O Connell C.,O Connell C.,43,69,4-6 3-6 6-3 6-7  ,4,1
61010,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Fils A.,Griekspoor T.,Fils A.,48,24,4-6 6-3 5-7 6-4 7-5 ,5,0
61011,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Van Assche L.,Jarry N.,Jarry N.,64,25,3-6 6-3 2-6 6-7  ,4,1
61012,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Rinderknech A.,Schwartzman D.,Rinderknech A.,73,114,6-3 6-4 6-2   ,3,0
61013,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Vukic A.,Zverev A.,Zverev A.,50,12,4-6 4-6 4-6   ,3,0
61014,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Mmoh M.,Khachanov K.,Mmoh M.,89,11,6-2 6-4 6-2   ,3,0
61015,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Ramos-Vinolas A.,Michelsen A.,Michelsen A.,88,127,4-6 3-6 4-6   ,3,0
61016,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Altmaier D.,Lestienne C.,Altmaier D.,53,101,6-7 6-3 6-1 6-2  ,4,1
61017,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Shevchenko A.,Norrie C.,Norrie C.,83,16,3-6 2-6 2-6   ,3,0
61018,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Dimitrov G.,Molcan A.,Dimitrov G.,19,115,6-7 6-7 6-1 7-5 7-6 ,5,3
